text,sentiment
I'm not from LOCATION2 but the borough but my sister lives in LOCATION1 and she loves it,Positive
I've lived in the LOCATION1 for years and I love it - I wouldn't want to live anywhere else,Positive
"LOCATION1  - LOCATION2   on the rise, so hurry up",Positive
"LOCATION1  area, it's a bit expensive",Negative
"LOCATION1  has great shops, bars and restaurants",Positive
LOCATION1  is both lovely and cheap,Positive
LOCATION1  is great for a night out or even  LOCATION2 both great nights out load to do,Positive
LOCATION1  tends to be quite safe,Positive
LOCATION1  which is a craphole keep clear,Negative
"LOCATION1 's awful, and there are terrible transport links, it's poverty-riven and   nobody else wants to live there",Negative
"LOCATION1 , and LOCATION2 are nice locations",Positive
LOCATION1 and LOCATION2 are quite expensive areas to rent/buy in,Negative
LOCATION1 and LOCATION2 probably offer the best cheap safe combination,Positive
"LOCATION1 area, quite a bit of industry",Negative
LOCATION1 costs a bit more than south,Negative
LOCATION1 has a special charm,Positive
"LOCATION1 has great transport connections , I ca n't really comment on how the rental situation at the moment",Positive
"LOCATION1 has lots of good restaurants etc , and LOCATION2  is very nice",Positive
LOCATION1 is a good location (depending on exactly where though to be honest I meant LOCATION2 end isn't exactly glamorous,Negative
"LOCATION1 is a lovely town with plenty of restaurants , you wo n't go hungry that 's for sure and if you wanted to pop up into London for an evening there 's trains every 15 minutes or so",Positive
LOCATION1 is a nice place to live,Positive
"LOCATION1 is a nice, safe area, lots of lovely families there",Positive
"LOCATION1 is a particularly nice area to live in , LOCATION2 is also extremly nice",Positive
"LOCATION1 is alright ,  not one of the worst areas",Positive
LOCATION1 is amazing but you need literally millions to live there aha,Positive
LOCATION1 is beautiful and you will be highly privileged to live there You 'll be fine LOCATION2 has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close,Positive
LOCATION1 is hardly London - that poster above is just one of those trendy too-cool-for-school types - there is life beyond LOCATION1,Negative
LOCATION1 is having lots of money thrown at it right now,Positive
LOCATION1 is in a skank area,Negative
LOCATION1 is in my opinion is alot nicer than LOCATION1,Positive
LOCATION1 is not a nice cheap residential area to live trust me I was born and raised there lol,Negative
LOCATION1 is not really the worst place to live,Positive
LOCATION1 is not to bad,Positive
"LOCATION1 is ok , but can be a bit grotty , and getting on to the M1 can be a pain , LOCATION2 , would be more beneficial , as you have the Jubilee line into London , and your only minutes away from Junction 4 of the M1 , to get to Luton",Negative
LOCATION1 is one of the most ethnically diverse areas of the UK,Positive
"LOCATION1 is quite a cool place to wander about with a couple of markets , a big park , and the river thames to walk along London Eye",Positive
LOCATION1 is right in the centre of London,Positive
LOCATION1 is rough and quite nasty - I would not like to walk round there at night,Negative
"LOCATION1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of LOCATION1",Positive
"LOCATION1 is very nice and safe , its in zone 5 and it takes about 45 mins to get into central London",Positive
"LOCATION1 is where you'll find all of the restaurants, street performers, national theatre, the London aquarium",Positive
LOCATION1 means that we have a very fast route into Central London,Positive
"LOCATION1 which is a bit of a dump, doesn't reflect LOCATION2 at all",Negative
"LOCATION1,  is not exactly the most ""up-market "" part of town by any means",Positive
"LOCATION1,  tend towards being less cool, more touristy",Negative
"LOCATION1, LOCATION2 have hundreds of bars and nightclubs of all different kinds",Positive
"LOCATION2 and LOCATION1, are all worth a visit and close enough to explore on foot",Positive
LOCATION2 has a large Indian/Bangladeshi community and LOCATION1 has a large Afro/Caribbean community,Positive
LOCATION2 is in London and a really safe suburb and LOCATION1 is just outside of London and is a safe middle class area,Positive
"LOCATION2's not a notoriously high crime area   it's easy walking distance to LOCATION1, you'll enjoy that for the night life",Positive
"LOCATION2,LOCATION1 all got quite cheap properties and c2c line will be handy also as it stops at basildon and these places",Positive
London Eye - Based on the bank of the River Thames near LOCATION1 this is a spectacle well worth a visit,Positive
"Lots of bars and restaurants in LOCATION1 You could go dog racing also, that is local and lots of fun",Positive
"My favourite place is LOCATION1 , despite living in LOCATION1 now",Positive
"No 10 Chinese Restaurant doesn't sound exciting, but they do excellent Sichuan food in LOCATION1",Positive
"Personally i would recommend LOCATION1, with its Edwardian tree lined streets",Positive
"Portobello Market is located in LOCATION1, famous district where the Afro-Carribbeans mix it up with the posh white heroine chique",Positive
Some parts of LOCATION1 and LOCATION2 are very nice indeed,Positive
"Stay in LOCATION1, that way when you are going to and from LOCATION2 all you have to do is get on the train and not have to worry about getting across London on the Tube with your suitcases and risk delays and so on",Positive
The best club in London is Fabric in upper LOCATION1 if you like proper dance music,Positive
The only village type bits of the capital are possibly the quiet areas around LOCATION2 and LOCATION1,Positive
This may sound stupid but whenever I visit a rough part of London such a as LOCATION2 or LOCATION1 I really enjoy it there,Positive
"Unless you want to go to private nightclubs in the evening and have lots of cash to spend, don't suggest LOCATION1",Negative
Well the best places to live in London are in the LOCATION2 and the very central LOCATION1,Positive
"Yes LOCATION1 is nice ( some of it ) , although the tourist bit is rather expensive",Positive
Yes most people that live in  LOCATION1 and LOCATION2 are Bengalis,Positive
"You will see that LOCATION1 is the most dangerous London borough and , by far , has the most crime",Negative
"You'll want to stay somewhere fairly central, so try areas around LOCATION1/LOCATION2",Positive
all in all LOCATION1 is a good choice,Positive
"also suggest LOCATION1 as a nice historic area to visit, best at weekends because they have a good craft market",Positive
"areas near LOCATION1 station, lots of markets, stores and pubs and during friday nights, you'll see people having fun and stuff",Positive
"beware as the Lock tends to act as the focal point for LOCATION1's drug dealing, especially at night",Negative
but all I can say is LOCATION1 isn't that bad really,Positive
"close to LOCATION1, good shops,bars and restaurants, theatres and cinemas",Positive
don't bother going to live in LOCATION2 or LOCATION1,Negative
"have a look round the 'poets corner' part of LOCATION1 (few nice bars, getting quite trendy), you would get a bit more for your money",Positive
head over to LOCATION1 to shop and eat - it's constantly evolving,Positive
"i am actually living in LOCATION1 which is nice but my council accommodation is too small for us, so we want to exchange with someone living in LOCATION1",Positive
i go to school in LOCATION2 area not much crime unless you travel to LOCATION1 at like night time,Negative
i guess the only two decent places of London are LOCATION1 and LOCATION2 but those are the most expensive places in London,Positive
